7615	52	2	1	
7647	28	2	1	
7648	30	2	1	
7653	40	2	1	
7688	64	2	1	
7713	30	2	1	
7734	24	2	1	
7735	26	2	0	
7740	38	2	1	
7769	28	2	1	
7773	74	2	1	
7774	36	2	1	
7783	80	2	1	
7784	44	2	1	
7786	76	2	1	
7787	82	2	1	
7790	38	2	1	
7804	12	2	1	
7806	12	2	1	
7809	18	2	1	
7814	16	2	1	
7816	22	2	1	
7817	14	2	1	
7818	22	2	1	
7820	20	2	1	
7829	38	2	1	
7839	8	2	1	
7843	14	2	1	
7845	10	2	1	
7849	8	2	1	
7860	6	2	1	
7947	21	3	1	
7950	12	3	1	
7952	24	3	1	
7954	9	3	1	
7955	15	3	1	
7956	12	3	1	
7979	42	2	1	
7986	56	2	1	
7987	46	2	1	
8001	11	2	1	
8006	11	2	1	
8027	10	5	1	
8031	28	2	1	
8032	16	2	1	
8033	28	2	1	
8035	18	2	1	
8036	16	2	1	
8037	24	2	1	
8039	14	2	1	
8040	14	2	1	
8044	118	2	1	
8045	70	2	1	
8046	56	2	1	
8049	44	2	1	
8056	14	2	1	
8058	20	2	1	
8059	14	2	1	
8062	10	2	1	
8064	16	2	1	
8065	14	2	1	
8066	12	2	1	
8070	18	2	1	
8071	16	2	1	
8077	16	2	1	
8078	18	6	1	
8079	16	2	0	
8081	12	3	1	
8097	36	2	1	
8098	34	2	1	
8099	28	2	1	
8100	17	2	0	
8121	20	2	1	
8128	16	2	1	
8135	20	4	1	
8171	22	2	1	
8172	24	2	1	
8182	38	2	1	
8188	34	2	1	
8189	30	2	1	
8191	34	2	1	
8222	62	2	1	
8245	62	2	1	
8263	12	4	1	
8301	6	2	1	
8317	52	2	1	
8324	72	2	1	
8328	26	2	1	
8329	32	2	1	
8337	34	2	1	
8342	18	2	1	
8344	38	2	0	
8345	56	2	0	
8346	66	2	0	
8370	12	6	1	
8371	12	6	1	
8379	96	2	0	
8404	22	2	1	
8409	30	2	1	
8411	34	2	1	
8412	32	2	1	
8413	32	2	1	
8418	24	2	1	
8441	24	2	1	
8447	28	2	1	
8473	15	2	1	
8490	21	3	1	
8502	16	2	1	
8513	28	2	1	
8530	18	2	1	
8532	48	2	1	
8541	48	2	1	
8542	56	2	1	
8554	24	2	0	
8557	28	2	1	
8559	36	2	0	
8560	32	2	0	
8561	48	2	0	
8651	26	2	1	
8657	24	2	0	
8671	36	2	1	
8677	42	2	1	
8718	18	2	1	
8775	30	2	1	
8790	58	2	1	
8793	38	2	1	
8811	36	2	1	
8819	18	2	1	
8830	38	2	1	
8836	72	2	1	
8837	58	2	1	
8844	32	2	1	
8881	11	2	1	
8883	24	2	1	
8920	40	2	1	
8924	44	2	1	
8929	3	2	1	
8970	54	2	0	
9012	30	2	1	
9016	20	2	1	
9020	14	2	1	
9029	74	2	1	
9032	3	2	1	
9041	86	2	1	
9043	84	2	1	
9045	78	2	1	
9088	13	2	1	
9089	15	2	0	
9095	56	4	1	
9099	27	2	0	
9103	40	2	1	
9104	50	2	1	
9105	50	2	1	
9106	38	2	0	
9107	36	2	0	
9108	38	2	1	
9113	64	2	1	
9114	42	2	0	
9115	36	6	0	
9116	44	2	0	
9117	34	2	0	
9118	34	2	1	
9120	56	2	0	
9121	44	2	0	
9122	38	2	0	
9123	50	2	0	
9124	44	2	0	
9125	50	2	0	
9128	32	2	0	
9129	38	2	0	
9130	44	2	0	
9142	32	2	1	
9162	36	2	0	
9164	36	2	0	
9166	34	2	0	
9167	42	2	0	
9168	42	2	1	
9169	42	2	1	
9170	30	6	1	
9171	30	2	1	
9184	34	2	1	
9186	42	2	1	
9190	22	2	0	
9207	16	2	1	
9214	20	4	1	
9216	22	2	1	
9217	22	2	1	
9232	16	2	0	
9235	22	2	0	
9237	20	2	0	
9238	26	4	0	
9242	4	3	1	
9246	17	2	1	
9250	12	4	1	
9253	15	5	1	
9259	10	2	0	
9261	10	2	1	
9262	9	3	1	
9263	8	2	1	
9264	12	3	1	
9265	21	7	1	
9266	24	8	1	
9267	30	2	1	
9268	36	3	1	
9269	28	4	1	
9282	86	2	1	
9321	6	2	1	
9322	3	2	1	
9337	12	2	1	
9359	4	3	1	
9386	28	2	1	
9387	26	2	1	
9388	29	2	1	
9389	32	2	1	
9394	90	2	1	
9406	50	2	0	
9441	12	6	1	
9474	12	2	1	
9543	32	2	1	
9544	32	2	1	
9545	32	2	1	
9553	23	2	1	
9578	12	6	1	
9579	12	6	1	
9583	12	2	0	
9604	12	2	1	
9605	12	2	1	
9617	38	2	1	
9618	38	2	1	
9622	4	3	1	
9623	4	3	1	
9624	5	4	1	
9625	5	4	1	
9634	8	2	1	
9635	8	2	1	
9636	8	2	1	
9638	14	2	1	
9639	20	2	1	
9640	18	6	1	
9643	12	4	1	
9667	8	2	1	
9668	6	2	1	
9678	12	2	1	
9702	38	2	1	
9705	54	2	0	
9706	12	2	0	
9715	18	3	1	
9723	42	2	1	
9734	12	2	1	
9745	12	3	1	
9751	20	2	1	
9753	14	2	1	
9754	14	2	1	
9765	20	2	1	
9766	20	2	1	
9775	8	2	1	
9797	46	2	0	
9798	44	2	0	
9805	12	6	1	
9811	22	2	1	
9818	18	2	0	
9859	50	2	1	
9860	56	2	1	
9863	2	2	1	
9873	26	2	1	
9876	12	2	1	
9886	7	6	1	
9993	12	2	1	
9997	6	2	1	
9999	4	2	1	
10014	58	2	1	
10022	14	2	1	
10023	14	2	1	
10039	3	2	1	
10040	4	3	1	
10113	10	2	1	
10141	20	2	1	
10155	24	2	0	
10213	46	2	0	
10230	24	2	1	
10247	36	2	1	
10262	18	2	1	
10263	24	2	0	
10301	18	2	1	
10305	39	3	1	
10310	22	2	1	
10388	32	2	1	
10389	30	2	1	
10390	24	2	1	
10403	23	2	0	
10404	22	2	1	
10414	14	2	1	
10419	10	2	1	
10421	10	2	1	
10440	106	2	1	
10441	58	2	1	
10452	14	2	1	
10457	26	2	1	
10459	50	2	1	
10462	16	2	1	
10474	6	2	1	
10475	3	2	1	
10476	3	2	1	
10477	3	2	1	
10478	3	2	1	
10487	5	4	1	
10491	26	2	1	
10496	22	2	0	
10566	16	2	1	
10568	6	2	1	
10589	7	2	0	
10604	50	2	1	
10662	28	2	1	
10688	18	2	0	
10707	16	2	0	
10842	28	2	1	
10854	34	2	1	
10855	28	2	1	
10879	5	4	1	
10880	30	2	1	
10881	14	2	1	
10887	52	2	1	
10888	70	2	1	
10892	12	2	1	
10897	6	2	1	
10900	6	2	1	
10902	10	2	1	
10911	60	3	1	
10914	30	3	1	
10916	3	2	1	
10955	82	2	1	
10964	9	2	1	
10970	12	2	1	
10971	12	2	1	
10994	13	2	0	
11000	15	2	1	
11006	50	2	1	
11008	98	2	1	
11009	3	2	1	
11041	7	2	0	
11056	34	2	1	
11084	12	2	0	
11088	48	2	1	
11097	34	2	1	
11107	20	2	1	
11120	14	2	1	
11162	20	2	1	
11169	40	4	1	
11170	80	2	1	
11205	5	4	1	
11212	13	2	1	
11250	18	2	1	
11254	12	2	1	
11304	24	2	1	
11305	20	2	1	
11306	24	2	0	
11314	70	2	1	
11345	30	2	0	
11382	34	2	1	
11386	24	2	1	
11387	24	2	0	
11390	26	2	0	
11395	36	2	1	
11412	26	2	1	
11413	8	2	1	
11414	12	2	0	
11415	12	2	0	
11416	24	2	0	
11421	12	2	0	
11426	38	2	0	
11445	30	2	1	
11471	30	2	1	
11491	30	2	1	
11502	26	2	1	
11506	20	2	1	
11522	12	2	1	
11523	24	2	1	
11586	9	4	1	
11592	26	2	1	
11598	16	2	1	
11600	16	2	1	
11601	18	2	1	
11605	14	2	0	
11615	7	2	1	
11616	7	2	1	
11621	24	2	1	
11625	26	2	1	
11626	26	2	1	
11627	26	2	1	
11635	56	2	1	
11636	83	2	1	
11638	5	3	0	
11643	5	2	1	
11644	5	2	1	
11659	5	4	1	
11675	26	2	1	
11678	11	2	1	
11707	68	2	1	
11730	6	2	1	
11736	6	2	1	
11762	36	2	1	
11771	27	3	1	
11789	34	2	1	
11791	48	6	0	
11793	64	2	1	
11797	28	2	1	
11800	24	2	1	
11803	22	2	0	
11848	20	2	1	
11851	22	2	1	
11853	12	6	1	
11875	16	2	0	
11919	18	2	0	
11930	42	3	1	
11931	28	2	1	
11939	30	2	1	
11940	26	2	1	
11941	28	2	1	
11942	36	2	1	
11947	32	2	1	
11993	12	2	0	
11994	12	2	0	
12010	20	2	1	
12011	12	2	1	
12138	32	2	1	
12171	18	2	1	
12172	14	2	1	
12173	16	2	1	
12201	24	2	1	
12208	12	2	1	
12215	18	2	1	
12220	12	2	1	
12223	8	2	1	
12224	8	2	1	
12232	10	2	1	
12279	12	3	1	
12282	12	3	1	
12314	11	2	1	
12322	22	2	1	
12324	10	2	1	
12329	26	2	1	
12337	14	2	1	
12342	10	2	1	
12343	14	2	1	
12353	17	2	0	
12360	3	2	1	
12364	22	2	1	
12368	20	2	1	
12373	20	2	1	
12374	22	2	1	
12375	22	2	1	
12376	14	2	1	
12377	22	2	1	
12378	16	8	1	
12385	22	2	1	
12386	28	2	1	
12389	44	2	1	
12401	59	2	1	
12403	65	2	1	
12405	68	2	1	
12406	77	2	1	
12407	80	2	1	
12408	86	2	1	
12409	89	2	1	
12410	95	2	1	
12411	101	2	1	
12412	110	2	1	
12413	107	2	1	
12442	18	2	0	
12463	12	2	0	
12465	12	2	0	
12479	24	2	0	
12483	30	2	1	
12486	12	2	1	
12488	12	2	1	
12510	12	2	1	
12511	16	2	1	
12524	12	2	1	
12526	30	2	1	
12534	71	2	1	
12535	92	2	1	
12549	42	2	1	
12569	28	2	1	
12590	19	2	0	
12592	74	2	1	
12597	20	2	0	
12635	10	2	1	
12664	9	3	1	
12668	30	3	0	
12669	5	4	1	
12675	17	2	1	
12736	38	2	1	
12738	129	2	1	
12739	23	2	1	
12754	12	2	0	
12767	10	2	1	
12803	28	2	0	
12814	13	2	1	
12815	13	2	1	
12829	14	2	1	
12838	16	2	1	
12868	16	2	1	
12875	28	2	1	
12892	34	2	1	
12926	52	2	1	
12963	6	2	1	
12978	56	2	1	
12979	50	2	1	
12980	16	2	1	
12982	8	2	1	
12983	8	2	1	
12992	22	2	1	
12994	8	2	1	
13006	16	2	0	
13054	16	2	0	
13058	26	2	0	
13064	30	2	1	
13076	30	2	1	
13084	28	2	1	
13085	30	2	1	
13098	20	2	1	
13099	34	2	1	
13100	38	2	1	
13147	7	2	0	
13148	7	2	0	
13149	7	2	0	
13154	44	2	1	
13177	16	2	1	
13180	12	2	1	
13182	10	2	1	
13183	16	2	1	
13185	44	2	1	
13192	24	2	1	
13202	18	2	1	
13208	18	3	1	
13225	21	3	1	
13233	30	3	1	
13336	34	2	1	
13366	36	2	1	
13411	18	2	1	
13436	24	2	1	
13452	30	2	1	
13509	98	2	1	
13537	26	2	1	
13549	32	2	1	
13568	16	2	1	
13608	20	2	1	
13609	22	2	1	
13617	22	2	1	
13677	20	2	0	
13678	20	2	1	
13714	26	2	1	
13739	32	2	1	
13760	32	2	1	
13793	42	3	1	
13826	14	2	1	
13885	34	2	1	
13888	22	2	1	
13889	27	3	0	
13895	36	2	1	
13902	36	2	1	
13907	22	2	1	
13914	36	3	0	
13915	24	2	0	
13931	33	3	0	
13976	36	2	1	
14027	56	2	1	
14037	50	2	1	
14042	18	2	1	
14052	38	2	1	
14067	32	2	1	
14068	6	2	1	
14105	28	2	1	
14160	30	2	1	
14190	44	2	1	
14196	48	2	1	
14212	30	2	1	
14248	14	2	1	
14261	64	2	1	
14276	23	2	0	
14296	22	2	1	
14297	18	2	1	
14338	26	2	1	
14357	24	2	0	
14358	28	2	1	
14360	24	2	1	
14422	42	2	1	
14432	46	2	0	
14464	38	2	1	
14468	12	2	1	
14488	4	3	1	
14491	22	2	1	
14493	28	2	1	
14494	34	2	1	
14537	14	2	0	
14553	24	2	0	
14585	26	2	1	
14752	16	4	1	
14766	4	3	1	
14769	5	2	1	
14770	2	2	1	
14772	5	2	1	
14775	2	2	1	
14776	5	2	1	
14778	2	2	1	
14782	2	2	1	
14783	2	2	1	
14784	2	2	1	
14786	2	2	1	
14788	3	2	1	
14792	2	2	1	
14793	3	2	1	
14795	2	2	1	
14796	3	2	1	
14801	3	2	1	
14802	4	3	1	
14804	3	2	1	
14805	2	2	1	
14806	2	2	1	
14808	3	2	1	
14810	5	2	1	
14811	4	3	1	
14812	14	2	0	
14816	3	2	1	
14817	14	2	0	
14819	2	2	1	
14820	2	2	1	
14821	2	2	1	
14823	3	2	1	
14824	5	2	1	
14827	2	2	1	
14828	2	2	1	
14829	2	2	1	
14830	5	2	0	
14831	2	2	1	
14832	2	2	1	
14841	6	2	1	
14884	52	2	1	
14895	42	2	1	
14910	30	2	0	
14915	4	3	1	
14917	2	2	1	
14940	2	2	1	
14941	7	2	1	
14945	2	2	1	
14959	52	2	1	
15025	44	2	1	
15055	54	2	1	
15061	24	2	1	
15062	26	2	1	
15075	26	2	1	
15089	48	3	1	
15115	16	2	1	
15122	12	2	1	
15159	44	2	1	
15216	26	2	1	
15221	14	2	0	
15245	20	2	1	
15249	52	2	1	
15299	14	2	1	
15304	30	2	0	
15305	30	2	0	
15321	24	2	1	
15335	11	2	1	
15340	24	2	1	
15374	18	2	1	
15412	60	2	1	
15417	28	2	1	
15439	28	2	1	
15447	10	2	1	
15460	24	2	1	
15480	22	2	0	
15519	64	2	1	
15522	24	2	0	
15545	50	2	1	
15550	20	2	1	
15560	26	2	1	
15590	34	2	1	
15600	32	2	1	
15611	32	2	1	
15625	22	2	1	
15664	26	2	0	
15695	42	3	1	
15699	26	2	0	
15727	52	2	1	
15731	24	2	1	
15732	44	2	1	
15757	30	2	1	
15768	18	2	0	
15769	18	2	1	
15783	14	2	1	
15798	33	3	0	
15814	24	2	1	
15870	58	2	1	
15885	20	2	1	
15903	18	2	1	
15906	18	2	1	
15939	28	2	1	
15994	24	2	0	
16029	22	2	1	
16030	28	2	1	
16041	16	2	1	
16042	16	2	1	
16057	14	2	0	
16058	40	2	1	
16066	42	2	1	
16076	12	2	0	
16301	38	2	1	
16306	32	2	1	
16307	22	2	1	
16308	22	2	1	
16312	18	2	1	
16316	34	2	1	
16318	22	2	1	
16338	38	2	0	
16366	18	2	0	
16387	34	2	1	
16402	24	2	1	
16474	26	2	1	
16475	32	2	1	
16484	30	2	1	
16487	38	2	1	
16493	18	2	1	
16495	22	2	1	
16551	20	2	1	
16570	70	2	1	
16578	22	2	1	
16579	22	2	1	
16590	18	2	1	
16615	24	2	1	
16659	16	2	1	
16683	26	2	1	
16686	20	2	1	
16692	18	2	1	
16695	14	2	1	
16719	22	2	1	
16720	22	2	0	
16744	78	2	1	
16746	70	2	1	
16758	40	2	1	
16781	52	2	1	
16820	26	2	1	
16823	22	2	1	
16829	40	2	1	
16843	5	4	1	
16901	30	2	1	
16918	28	2	1	
16925	22	2	1	
16926	34	2	1	
16945	22	2	0	
17027	20	2	1	
17046	32	2	0	
17048	24	2	1	
17054	15	3	1	
17081	92	2	1	
17082	90	2	0	
17097	22	2	1	
17122	36	2	0	
17142	36	3	0	
17156	42	2	1	
17161	36	2	1	
17189	34	2	1	
17190	32	2	1	
17194	64	2	1	
17196	64	2	1	
17284	20	2	1	
17332	28	2	1	
17354	28	2	0	
17356	36	2	1	
17358	7	6	1	
17367	22	2	1	
17368	48	2	1	
17458	46	2	1	
17478	48	2	1	
17490	22	2	1	
17492	56	2	1	
17518	18	3	1	
17562	26	2	1	
17581	20	2	1	
17585	32	2	1	
17596	28	4	1	
17598	78	2	1	
17601	3	2	1	
17607	5	4	1	
17670	76	2	1	
17713	20	2	0	
17718	34	2	1	
17721	58	2	1	
17727	42	2	1	
17750	42	2	1	
17771	18	2	0	
17806	51	3	1	
17872	78	2	1	
17880	72	2	1	
17881	72	2	1	
17887	15	2	0	
17913	10	2	1	
18011	60	2	1	
18019	24	2	1	
18062	32	2	1	
18139	34	2	1	
18157	76	2	1	
18165	28	2	1	
18174	7	2	1	
18184	32	2	0	
18286	24	3	1	
18293	44	2	1	
18294	38	2	1	
18315	40	2	1	
18320	58	2	0	
18372	39	2	0	
18373	39	3	1	
18374	22	2	1	
18410	56	2	1	
18449	22	2	1	
18475	28	2	1	
18503	22	2	0	
18514	44	2	1	
18566	14	2	1	
18603	14	2	1	
18610	20	2	1	
18619	136	2	1	
18626	42	2	1	
18636	22	2	1	
18695	36	2	1	
18745	22	2	1	
18765	108	2	1	
18766	38	2	1	
18771	24	2	1	
18854	14	2	0	
18858	70	2	1	
18901	51	3	0	
18909	14	2	0	
18946	26	2	1	
18982	18	3	0	
18987	60	2	0	
19012	38	2	1	
19014	16	2	1	
19015	14	2	1	
19055	14	2	1	
19058	18	2	1	
19073	42	2	1	
19091	32	2	1	
19092	22	2	1	
19169	18	2	1	
19221	32	2	1	
19227	46	2	0	
19231	50	2	1	
19276	46	2	1	
19283	84	2	0	
19284	60	2	0	
19388	12	2	1	
19422	26	2	1	
19458	38	2	1	
19459	38	2	1	
19460	22	2	1	
19474	12	2	1	
19583	24	2	1	
19614	60	2	1	
19618	20	2	1	
19630	34	2	1	
19659	12	2	0	
19660	4	3	1	
19671	122	2	1	
19701	22	2	1	
19729	36	2	1	
19744	50	2	1	
19762	14	2	1	
19790	38	2	1	
19847	26	2	1	
19854	60	3	0	
19883	5	4	1	
19958	16	2	1	
19990	44	2	1	
19991	30	2	1	
19997	28	2	1	
20013	44	2	1	
20060	50	2	0	
20066	24	2	1	
20075	86	2	1	
20086	38	2	1	
20107	46	2	1	
20123	22	2	1	
20124	20	2	1	
20149	122	2	1	
20178	60	2	1	
20261	26	2	0	
20305	82	2	1	
20387	26	2	1	
20431	62	2	1	
20432	62	2	1	
20445	26	2	0	
20488	52	2	1	
20499	24	2	1	
20523	42	2	1	
20549	42	2	1	
20551	74	2	1	
20571	38	2	1	
20667	75	2	1	
20692	27	3	0	
20735	34	2	1	
20774	54	2	1	
20796	22	2	1	
20828	34	2	1	
20941	45	3	0	
20958	30	2	1	
20972	48	2	1	
20992	36	2	1	
21024	20	2	1	
21029	34	2	1	
21082	26	2	1	
21083	20	2	1	
21137	78	2	1	
21161	66	2	1	
21183	34	2	0	
21237	36	2	1	
21249	68	2	1	
21278	28	2	1	
21334	58	2	1	
21340	68	2	1	
21397	20	2	0	
21402	30	2	1	
21418	24	2	1	
21466	36	2	1	
21508	14	2	1	
21537	58	2	1	
21539	56	2	1	
21556	22	2	1	
21572	51	3	0	
21594	20	2	1	
21614	34	2	1	
21765	3	2	1	
21775	24	2	1	
21795	74	2	1	
21857	15	3	0	
21887	50	2	1	
21891	42	2	1	
21910	48	2	1	
21943	72	2	1	
21954	12	2	1	
21971	38	2	1	
21978	52	2	1	
21982	21	3	0	
21984	28	2	1	
21985	26	2	1	
21990	34	2	1	
22058	62	2	1	
22170	34	2	1	
22196	20	2	0	
22200	82	2	1	
22201	16	2	1	
22232	40	2	0	
22254	28	2	1	
22288	76	2	1	
22344	9	2	1	
22463	38	2	1	
22465	19	2	0	
22504	10	2	1	
22505	20	2	1	
22546	46	2	1	
22626	40	2	1	
22655	22	2	1	
22679	44	2	1	
22695	60	2	1	
22707	31	2	1	
22747	12	2	1	
22765	36	2	1	
22772	9	2	0	
22777	32	2	1	
22866	76	2	1	
22867	76	2	1	
22952	32	2	1	
23012	30	2	1	
23017	12	2	1	
23032	38	2	1	
23035	32	2	1	
23038	18	3	1	
23052	14	2	1	
23062	24	2	1	
23068	4	2	0	
23100	34	2	1	
23105	50	2	0	
23110	16	2	1	
23111	28	2	1	
23172	20	2	0	
23174	20	2	1	
23182	48	3	1	
23243	44	2	1	
23263	28	2	1	
23271	26	2	1	
23291	22	2	1	
23313	24	2	0	
23320	46	2	1	
23347	18	2	1	
23358	34	2	1	
23368	38	2	1	
23380	56	2	1	
23403	48	2	1	
23494	134	2	1	
23496	10	2	1	
23504	24	2	1	
23515	7	6	1	
23541	58	2	1	
23554	56	2	1	
23598	113	2	1	
23599	116	2	1	
23615	110	2	1	
23678	22	2	1	
23683	26	2	1	
23699	22	2	0	
23710	36	2	1	
23711	30	2	1	
23723	26	2	1	
23749	34	2	1	
23750	24	2	0	
23752	28	2	1	
23769	36	2	0	
23772	26	2	1	
23808	40	2	0	
23819	34	2	1	
23837	22	2	1	
23838	30	2	0	
23880	36	2	0	
23907	36	2	1	
23916	30	2	1	
23923	92	2	1	
23927	3	2	1	
23941	3	2	1	
23953	5	4	1	
23959	2	2	1	
23962	3	2	1	
23967	2	2	1	
23969	4	3	1	
23977	2	2	1	
23983	4	3	1	
23984	5	4	1	
23996	2	2	1	
24000	4	3	1	
24007	3	2	1	
24011	2	2	1	
24012	4	3	1	
24014	3	2	1	
24065	56	2	1	
24073	20	2	1	
24078	28	2	1	
24085	3	2	1	
24087	3	2	1	
24096	50	2	0	
24123	24	2	0	
24124	28	2	1	
24151	24	2	1	
24152	28	2	0	
24182	2	2	1	
24193	5	4	1	
24227	4	2	1	
24230	46	2	0	
24233	14	2	1	
24245	18	2	1	
24250	30	2	1	
24255	12	3	1	
24258	5	4	1	
24259	14	2	0	
24261	3	2	1	
24266	7	2	1	
24271	4	2	1	
24273	5	2	1	
24278	30	2	1	
24287	5	4	1	
24288	3	2	1	
24290	3	2	1	
24293	2	2	1	
24294	6	5	0	
24295	6	5	0	
24318	182	2	1	
24350	2	2	1	
24374	2	2	1	
24375	3	2	1	
24379	12	2	1	
24380	4	3	1	
24385	3	2	1	
24386	4	3	1	
24387	4	3	1	
24394	6	5	0	
